Cl.[H][C@]12C[C@@]3([H])[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C(=O)C1=C(O)C=CC(Cl)=C1[C@H]2O	Nontoxic
Cl.[H][C@]12CC[C@]([H])(N1)[C@@]([H])(C2)C1=CN=C(Cl)C=C1	Nontoxic
Cl.[H][C@]12CCCN(CCC)[C@]1([H])CC1=C(C2)NN=C1	Nontoxic
Cl.[H][C@]12CN(CCCCN3C(=O)NC4=C(SC5=NC=C(N=C45)C4=CC=CC=C4)C3=O)C[C@@]1([H])C1=C(OC)C=CC=C1OC2	Toxic
Cl.[H][C@@]1(C[C@H](N)[C@H](O)[C@H](C)O1)O[C@H]1C[C@@](O)(CC2=C(O)C3=C(C(O)=C12)C(=O)C1=C(OC)C=CC=C1C3=O)C(=O)CO	Toxic
Cl.[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC3CC3)[C@]([H])(C4)[C@]11CC[C@@]2(OC)[C@]([H])(C1)C(C)(O)C(C)(C)C	Toxic
Cl.[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@H](C4)[C@]1([H])C=C[C@@H]2O	Toxic
Cl.[H]C(CC)(OC(C)=O)C(C[C@H](C)NC)(C1=CC=CC=C1)C1=CC=CC=C1	Nontoxic
Cl.[O-][N+](=O)C1=CC=C(O1)C=NN1CC(CN2CCOCC2)OC1=O	Toxic
Cl.C(C1=NCCN1)C1=CC=CC=C1	Nontoxic
Cl.C(C1=NCCN1)C1=CC=CC2=C1C=CC=C2	Toxic
Cl.C(CC1=CNC2=C1C=CC=C2)C1CCNCC1	Nontoxic
Cl.C(N(CC1=CC=CC=C1)C1=CC=CC=C1)C1=NCCN1	Toxic
Cl.C[C@@H](N)C(=O)C1=CC=CC=C1	Toxic
Cl.C[C@@H](NCCCC1=CC=CC(=C1)C(F)(F)F)C1=CC=CC2=CC=CC=C12	Nontoxic
Cl.C[C@@H]1[C@H]2[C@H](O)[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C2C(=O)C2=C1C=CC=C2O	Toxic
Cl.C[C@@H]1CN(CC[C@]1(C(O)=O)C1=CC=CC=C1)[C@H]1CC[C@](CC1)(C#N)C1=CC=C(F)C=C1	Nontoxic
Cl.C[C@@H]1O[C@H](C[C@H](N)[C@@H]1O)O[C@H]1C[C@@](O)(CC2=C(O)C3=C(C(O)=C12)C(=O)C1=C(C=CC=C1)C3=O)C(C)=O	Nontoxic
Cl.C[C@H](CC1=CC=CC=C1)N(C)CC#C	Nontoxic
Cl.C[C@H](N)C(=O)C1=CC=CC=C1	Toxic
Cl.C[C@H](NCCC1=CC=C(O)C=C1)[C@H](O)C1=CC=C(O)C=C1	Nontoxic
Cl.C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]23C)O[C@@]11CC[C@H](C)CN1	Nontoxic
Cl.C[C@H]1CCC[C@@H](C)N1	Nontoxic
Cl.C[C@H]1O[C@H](O[C@@H]2[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@H]2O)[C@@H](N)C[C@@H]1NC(=N)C(O)=O	Toxic
Cl.C[N+](C)(C)CC(O)CC([O-])=O	Nontoxic
Cl.C[N+]1([O-])[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(CO)C1=CC=CC=C1	Nontoxic
Cl.C1=CC=NC=C1	Nontoxic
Cl.C1C2CNCC1C1=CC3=C(C=C21)N=CC=N3	Nontoxic
Cl.C1CN(CCN1)C1=CC=CC2=C1OCCO2	Nontoxic
Cl.C1CN2C[C@@H](N=C2S1)C1=CC=CC=C1	Nontoxic
Cl.CC(=O)O[C@H](CC([O-])=O)C[N+](C)(C)C	Nontoxic
Cl.CC(=O)OC1=CC2=C(CCN(C2)C(C(=O)C2CC2)C2=CC=CC=C2F)S1	Nontoxic
Cl.CC(=O)OCC(=O)NCCCOC1=CC(CN2CCCCC2)=CC=C1	Nontoxic
Cl.CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2[C@H](SC1(C)C)[C@H](N=CN1CCCCCC1)C2=O	Nontoxic
Cl.CC(C)(C)NC[C@H](O)COC1=CC=CC2=C1CCCC2=O	Nontoxic
Cl.CC(C)(C)NCC(O)C1=CC(Cl)=C(N)C(=C1)C(F)(F)F	Nontoxic
Cl.CC(C)(C)NCC(O)C1=NC(CO)=C(O)C=C1	Nontoxic
Cl.CC(C)(C)NCC(O)COC1=CC=CC2=C1CCC(=O)N2	Nontoxic
Cl.CC(C)(C)NCC(O)CSC1=NC(=CS1)C1=CC=C(S1)C(N)=O	Nontoxic
Cl.CC(C)(N)CC1=CC=C(Cl)C=C1	Toxic
Cl.CC(C)[C@H](N)C(=O)OCC(CO)OCN1C=NC2=C1NC(N)=NC2=O	Nontoxic
Cl.CC(C)[C@H](N)C(=O)OCCOCN1C=NC2=C1N=C(N)NC2=O	Toxic
Cl.CC(C)C[C@@H](NC(=O)[C@@H](O)[C@H](N)CC1=CC=CC=C1)C(O)=O	Nontoxic
Cl.CC(C)C[C@@H]1[C@@H](OC(=O)N1CCCN1CCCCCC1)C1=CC=CC=C1	Nontoxic
Cl.CC(C)C[C@H](NC(=O)CNC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O	Nontoxic
Cl.CC(C)CC(N(C)C)C1(CCC1)C1=CC=C(Cl)C=C1	Nontoxic
Cl.CC(C)N(CCCl)C(C)C	Nontoxic
Cl.CC(C)NC(=N)NC(=N)NC1=CC=C(Cl)C=C1	Nontoxic
Cl.CC(C)NC(C)CC1=CC=C(I)C=C1	Nontoxic
Cl.CC(C)NCC(O)C1=C(Cl)C=CC=C1	Nontoxic
Cl.CC(C)NCC(O)COC1=CC=CC=C1OCC=C	Nontoxic
Cl.CC(C1=CNC=N1)C1=C(C)C(C)=CC=C1	Nontoxic
Cl.CC(CC(C1=CC=CC=C1)C1=CC=CC=C1)NC(C)(C)C	Nontoxic
Cl.CC(CC1=CC(=CC=C1)C(F)(F)F)NCCOC(=O)C1=CC=CC=C1	Nontoxic
Cl.CC(CC1=CC=CC=C1)(NC(=O)CN)C1=CC=CC=C1	Nontoxic
Cl.CC(CC1=CC=CC=C1)NCC1=CC=CC=C1Cl	Nontoxic
Cl.CC(CC1=CC=CC=C1)NCCN1C=NC2=C1C(=O)N(C)C(=O)N2C	Nontoxic
Cl.CC(CCC1=CC=C(O)C=C1)NCC(O)C1=CC=C(O)C=C1	Nontoxic
Cl.CC(CCC1=CC=C2OCOC2=C1)NN	Toxic
Cl.CC(Cl)CN(C)C	Nontoxic
Cl.CC(CN(C)C)C(C)(O)CC1=CC=C(Cl)C=C1	Toxic
Cl.CC(CN(C)C)CN1C2=C(C=CC=C2)S(=O)(=O)C2=C1C=CC=C2	Nontoxic
Cl.CC(CN1C2=C(SC3=C1N=CC=C3)C=CC=C2)N(C)C	Nontoxic
Cl.CC(CN1CCCCC1)C(=O)C1=CC=C(C)C=C1	Nontoxic
Cl.CC(CNC1CCCCC1)OC(=O)C1=CC=CC=C1	Nontoxic
Cl.CC(COC1=CC=CC=C1)N(CCCl)CC1=CC=CC=C1	Toxic
Cl.CC(COC1=CC=CC=C1)NC(C)C(O)C1=CC=C(O)C=C1	Nontoxic
Cl.CC(N)C12CC3CC(CC(C3)C1)C2	Toxic
Cl.CC(N)CC1=CC2=C(OCO2)C=C1	Nontoxic
Cl.CC(N)CCCC(C)(C)O	Nontoxic
Cl.CC(NC(C)(C)C)C(=O)C1=CC=CC(Cl)=C1	Nontoxic
Cl.CC(NCCC(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1	Nontoxic
Cl.CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=C1N=C1C=CC(O)=C(CN(C)C)C1=C3)C2=O	Toxic
Cl.CC[C@@]1(O)C[C@H](O[C@H]2C[C@@H]([C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CCC(=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)N(C)C)C2=C(O)C3=C(C=C2[C@H]1C(=O)OC)C(=O)C1=CC=CC(O)=C1C3=O	Toxic
Cl.CC[C@@H](O)C(C[C@@H](C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1	Toxic
Cl.CC[C@H](O)C(C[C@H](C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1	Toxic
Cl.CC[C@H]1C[C@@H]2C[C@@H]3[C@H]1N(C2)CCC1=C3NC2=C1C=C(OC)C=C2	Toxic
Cl.CC\C=C(/C(=O)N[C@H]1[C@H]2SCC(COC(N)=O)=C(N2C1=O)C(=O)OCOC(=O)C(C)(C)C)C1=CSC(N)=N1	Nontoxic
Cl.CC1(C)N=C(N)N=C(N)N1C1=CC=C(Cl)C=C1	Nontoxic
Cl.CC1(C)OC[C@@H](COC(=O)CCC2=CC=C(OC[C@@H](O)CNCCNC(=O)N3CCOCC3)C=C2)O1	Nontoxic
Cl.CC1(C)S[C@@H]2[C@H](NC(=O)C(N)C3=CC=CC=C3)C(=O)N2[C@H]1C(=O)OC1OC(=O)C2=C1C=CC=C2	Nontoxic
Cl.CC1=C(C[C@H]2CCC3=C(C)C4=C(C=CC=C4)N3C2=O)N=CN1	Toxic
Cl.CC1=C(C=C(C#N)C(=O)N1)C1=CN2C=CN=C2C=C1	Nontoxic
Cl.CC1=C(C=CC=C1)N1CCN(CCC2=NN=C3CCCCN23)CC1	Nontoxic
Cl.CC1=C(COC(=O)[C@@H]2N3[C@H](SC2(C)C)[C@H](NC(=O)[C@H](N)C2=CC=CC=C2)C3=O)OC(=O)O1	Toxic
Cl.CC1=C(N)C=CC(Cl)=C1	Nontoxic
Cl.CC1=C(OC2=C(C=CC=C2C(=O)OCCN2CCCCC2)C1=O)C1=CC=CC=C1	Nontoxic
Cl.CC1=C(SC=C1)C(=CCCN1CCC[C@H](C1)C(O)=O)C1=C(C)C=CS1	Nontoxic
Cl.CC1=CC(=CC(C)=C1CC1=NCCN1)C(C)(C)C	Nontoxic
Cl.CC1=CC(=CC=C1N)C(C1=CC=C(N)C=C1)=C1C=CC(=N)C=C1	Toxic
Cl.CC1=CC(N)=CC=C1	Nontoxic
Cl.CC1=CC=C(C=C1)S(=O)(=O)N[C@@H](CCCCN)C(=O)CCl	Nontoxic
Cl.CC1=CC=C(N)C(C)=C1	Nontoxic
Cl.CC1=CC=C(N)C=C1	Nontoxic
Cl.CC1=CC=CC(CC2=CNC=N2)=C1C	Toxic
Cl.CC1=CC=CC=C1N	Nontoxic
Cl.CC1=CC2=C(C=C1C(F)(F)F)N(CC2)C(=O)NC1=CC=C(OC2=CC=CN=C2C)N=C1	Toxic
Cl.CC1=CNN=C1	Nontoxic
Cl.CC1=NC(=NO1)C1=CC2=C(CCN(CCC3CCC(CC3)NC(=O)\C=C\C3=CC=C(F)C=C3)CC2)C=C1	Nontoxic
Cl.CC1=NC=C(CO)C(CO)=C1O	Nontoxic
Cl.CC1=NC=C2CN=C(C3=CC=CC=C3F)C3=CC(Cl)=CC=C3N12	Nontoxic
Cl.CC1CC(CC(C)(C)N1C)OC(=O)C(O)C1=CC=CC=C1	Nontoxic
Cl.CC1CCCCN1CCCOC(=O)C1=CC=CC=C1	Nontoxic
Cl.CC1CN(CCN1)C1=C(F)C(C)=C2C(=O)C(=CN(C3CC3)C2=C1)C(O)=O	Nontoxic
Cl.CC1NCCOC1C1=CC=CC=C1	Toxic
Cl.CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1	Nontoxic
Cl.CCC(=O)C1=CC2=C(SC3=C(C=CC=C3)N2CCCN(C)C)C=C1	Nontoxic
Cl.CCC(=O)N([C@H]1CCN(CCC2=CC=CC=C2)C[C@@H]1C)C1=CC=CC=C1	Toxic
Cl.CCC(=O)N([C@H]1CCN(CCC2=CC=CC=C2)C[C@H]1C)C1=CC=CC=C1	Nontoxic
Cl.CCC(=O)N([C@H]1CCN(CCC2=CC=CS2)C[C@H]1C)C1=CC=CC=C1	Nontoxic
Cl.CCC(=O)N(C1CCN(CC(O)C2=CC=CC=C2)CC1)C1=CC=CC=C1	Nontoxic
Cl.CCC(=O)N(C1CCN(CC1)C(C)CC1=CC=CS1)C1=CC=CC=C1	Nontoxic
Cl.CCC(=O)N(C1CCN(CC2=CC=CC=C2)CC1)C1=CC=CC=C1	Nontoxic
Cl.CCC(=O)N(C1CCN(CC2=CC=CS2)CC1)C1=CC=CC=C1	Nontoxic
Cl.CCC(=O)N(C1CCN(CCC2=CC=CS2)CC1)C1=CC=CC=C1	Toxic
Cl.CCC(=O)O[C@@](CC1=CC=CC=C1)([C@H](C)CN(C)C)C1=CC=CC=C1	Nontoxic
Cl.CCC(=O)OC1(CCN(C)CC1)C1=CC=CC=C1	Nontoxic
Cl.CCC(C)(CN(C)C)OC(=O)C1=CC=CC=C1	Nontoxic
Cl.CCC(CN)=C(C1=CC=CC=C1)C1=CC=CC=C1	Nontoxic
Cl.CCC[C@@H]1C[C@H](N(C)C1)C(=O)N[C@H]([C@@H](C)O)[C@H]1O[C@H](SC)[C@H](O)[C@@H](O)[C@H]1O	Toxic
Cl.CCC[C@@H]1C[C@H](N(C)C1)C(=O)N[C@H]([C@H](C)Cl)[C@H]1O[C@H](SC)[C@H](O)[C@@H](O)[C@H]1O	Nontoxic
Cl.CCC1(CC2=C(C1)C=CC=C2)C1=CN=CN1	Nontoxic
Cl.CCC1(CCCCN(C)C1)C1=CC=CC(O)=C1	Nontoxic
Cl.CCC1=C(OC)C=C(C[C@@H](C)N)C(OC)=C1	Nontoxic
Cl.CCC1=C(OC)C=C(C[C@H](C)N)C(OC)=C1	Nontoxic
Cl.CCC1=C2CN3C(=CC4=C(COC(=O)[C@]4(O)CC)C3=O)C2=NC2=CC=C(OC(=O)N3CCC(CC3)N3CCCCC3)C=C12	Nontoxic
Cl.CCC1=CC=C(C=C1)C(=O)C(C)CN1CCCCC1	Toxic
Cl.CCC1=CC=CC(=C1)N(C)C(=N)NC1=CC=CC2=C1C=CC=C2	Nontoxic
Cl.CCC1=CC2=C(SC3=C(C=CC=C3)N2CC(C)CN(C)C)C=C1	Nontoxic
Cl.CCC1=NN(CCCN2CCN(CC2)C2=CC(Cl)=CC=C2)C(=O)N1CCOC1=CC=CC=C1	Nontoxic
Cl.CCCC(=O)N1CCCN(CC1)C1=NC2=C(C=C(OC)C(OC)=C2)C(N)=N1	Nontoxic
Cl.CCCC(=O)NC1=CC(C(C)=O)=C(OCC(O)CNC(C)C)C=C1	Nontoxic
Cl.CCCC(C(=O)OCCN(CC)CC)(C1=CC=CC=C1)C1=CC=CC=C1	Nontoxic
Cl.CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C2=C(O1)C=CC=C2	Nontoxic
Cl.CCCCC1=CC2=C(C=CC=C2)C(OCCN(C)C)=N1	Nontoxic
Cl.CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@@H](O)[C@H](O[C@@H]1SC)[C@H](NC(=O)[C@@H]1C[C@@H](CCC)CN1C)[C@H](C)Cl	Nontoxic
Cl.CCCCCCCCCCCCN	Nontoxic
Cl.CCCCCCCCCCOCC(O)CN	Nontoxic
Cl.CCCCCCOC1=CC=C(C(=N)N(CCCC)CCCC)C2=C1C=CC=C2	Nontoxic
Cl.CCCCN1C(=O)[C@H](NC(=O)C11CCN(CC2=CC=C(OC3=CC=C(C=C3)C(O)=O)C=C2)CC1)[C@H](O)C1CCCCC1	Toxic
Cl.CCCCN1CCCC[C@H]1C(=O)NC1=C(C)C=CC=C1C	Nontoxic
Cl.CCCCNC1=C(C(=O)OCC)C(C)=NC2=C1C=NN2CC	Nontoxic
Cl.CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C	Nontoxic
Cl.CCCCOC1=CC(=CC=C1N)C(=O)OCCN(CC)CC	Nontoxic
Cl.CCCCOC1=CC=C(C=C1)C(=O)CCN1CCCCC1	Nontoxic
Cl.CCCCOC1=CC=C(OCCCN2CCOCC2)C=C1	Nontoxic
Cl.CCCN(CCC)CCC1=CNC2=CC=CC=C12	Nontoxic
Cl.CCCN1CCC[C@@H](C1)C1=CC(O)=CC=C1	Toxic
Cl.CCCN1CCCC[C@H]1C(=O)NC1=C(C)C=CC=C1C	Nontoxic
Cl.CCCN1CN(C)C=C1	Nontoxic
Cl.CCCNC(C)(C)COC(=O)C1=CC=CC=C1	Nontoxic
Cl.CCCNC(C)C(=O)NC1=C(SC=C1C)C(=O)OC	Nontoxic
Cl.CCCOC(=O)NCCCN(C)C	Nontoxic
Cl.CCCOC(C(=O)OC1CCN(C)CC1)(C1=CC=CC=C1)C1=CC=CC=C1	Nontoxic
Cl.CCCOC1=C(Br)C(C)=C(S1)C(=O)N1CCC(CC1)C1=CC(CN)=CC=C1F	Nontoxic
Cl.CCCOC1=CC(N)=CC=C1C(=O)OCCN(CC)CC	Nontoxic
Cl.CCCOC1=CC=C(C=C1N)C(=O)OCCN(CC)CC	Nontoxic
Cl.CCCSC1=CC(OC)=C(CCN)C=C1OC	Nontoxic
Cl.CCN(CC)C(=O)[C@@]1(C[C@@H]1CN)C1=CC=CC=C1	Nontoxic
Cl.CCN(CC)C(=O)NC1=CC(C(C)=O)=C(OCC(O)CNC(C)(C)C)C=C1	Toxic
Cl.CCN(CC)C(C)C(=O)C1=CC=CC=C1	Toxic
Cl.CCN(CC)C(C)CN1C2=C(SC3=C1C=CC=C3)C=CC=C2	Nontoxic
Cl.CCN(CC)CC(=O)NC1=C(C)C=C(C)C=C1C	Nontoxic
Cl.CCN(CC)CCCl	Nontoxic
Cl.CCN(CC)CCCN(C1CC2=CC=CC=C2C1)C1=CC=CC=C1	Toxic
Cl.CCN(CC)CCNC(=O)C1=CC(=CC=C1OC)S(C)(=O)=O	Nontoxic
Cl.CCN(CC)CCNC(=O)C1=CC=C(N)C=C1	Nontoxic
Cl.CCN(CC)CCNC(=O)C1=CC=C(NC(C)=O)C=C1	Nontoxic
Cl.CCN(CC)CCNC(=O)C1=CC=C(NS(C)(=O)=O)C=C1	Toxic
Cl.CCN(CC)CCNC(=O)COC1=CC=C(OC)C=C1	Nontoxic
Cl.CCN(CC)CCO[C@H]1CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CCC4=O)[C@@H]3CC=C2C1	Toxic
Cl.CCN(CC)CCOC(=O)C(C1=CC=CC=C1)C1=CC=CC=C1	Nontoxic
Cl.CCN(CC)CCOC(=O)C(C1CCCCC1)C1=CC=CC=C1	Nontoxic
Cl.CCN(CC)CCOC(=O)C1=C(Cl)C=C(N)C=C1	Nontoxic
Cl.CCN(CC)CCOC(=O)C1=CC=C(N)C=C1	Nontoxic
Cl.CCN(CC)CCOC1=CC=C(C=C1)C1=NC2=CC(Cl)=CC=C2S1	Nontoxic
Cl.CCN(CC1=CC=CN=C1)C(=O)C1=CC=CC(Cl)=C1[C@]1(C)C(=O)N(CC2=C(OC)C=C(OC)C=C2)C2=CC=C(Cl)C=C12	Toxic
Cl.CCN(CCCCOC(=O)C1=CC(OC)=C(OC)C=C1)C(C)CC1=CC=C(OC)C=C1	Nontoxic
Cl.CCN(CCO)CCN1C(CC2=CC=CC=C2)=NC2=C1C(=O)N(C)C(=O)N2C	Nontoxic
Cl.CCN[C@@H](C)CC1=CC=CC(=C1)C(F)(F)F	Nontoxic
Cl.CCN[C@@H](C)CC1=CC=CC=C1	Nontoxic
Cl.CCN[C@H](C)CC1=CC=CC(=C1)C(F)(F)F	Nontoxic
Cl.CCN[C@H]1C[C@H](C)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O	Nontoxic
Cl.CCN1C2=CC=CC=C2C2=C1C=CC(N)=C2	Nontoxic
Cl.CCN1CC(CCN2CCOCC2)C(C1=O)(C1=CC=CC=C1)C1=CC=CC=C1	Nontoxic
Cl.CCN1CCC[C@H]1CNC(=O)C1=C(OC)C(Cl)=CC(CC)=C1O	Toxic
Cl.CCN1CCC2(COC3=C2C=C2N(CCC2=C3)C(=O)C2=CC=C(C=C2)C2=CC=C(C=C2C)C2=NN=C(C)O2)CC1	Nontoxic
Cl.CCN1CCCC(C1)OC(=O)C(C1=CC=CC=C1)C1=CC=CC=C1	Nontoxic
Cl.CCN1CCCC1CNC(=O)C1=CC(=CC=C1OC)S(=O)(=O)CC	Nontoxic
Cl.CCN1N=NN(CCN2CCC(COC)(CC2)N(C(=O)CC)C2=CC=CC=C2)C1=O	Nontoxic
Cl.CCNC1(CCCCC1=O)C1=CC=CS1	Nontoxic
Cl.CCNCC	Nontoxic
Cl.CCNCC(O)C1=CC=CC(O)=C1	Nontoxic
Cl.CCOC(=N)CC(=O)OCC	Nontoxic
Cl.CCOC(=O)[C@@](C)(N)CC1=CC=C(O)C(O)=C1	Toxic
Cl.CCOC(=O)[C@@H](N)CS	Toxic
Cl.CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N(CC(O)=O)C1CC2=CC=CC=C2C1	Nontoxic
Cl.CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1[C@@H](CN(C)C1=O)C(O)=O	Nontoxic
Cl.CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(O)=O)SCCS2	Nontoxic
Cl.CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2=C(C[C@H]1C(O)=O)C=C(OC)C(OC)=C2	Nontoxic
Cl.CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2=C(C[C@H]1C(O)=O)C=CC=C2	Nontoxic
Cl.CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]1CCC2=CC=CC=C2N(CC(O)=O)C1=O	Nontoxic
Cl.CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]1CS[C@@H](CN(CC(O)=O)C1=O)C1=CC=CS1	Nontoxic
Cl.CCOC(=O)C1(CCCN(C)CC1)C1=CC=CC=C1	Nontoxic
Cl.CCOC(=O)C1(CCN(CCC(C#N)(C2=CC=CC=C2)C2=CC=CC=C2)CC1)C1=CC=CC=C1	Nontoxic
Cl.CCOC(=O)C1=CC=C(C=C1)[C@H]1CC[C@@H](CC1)NC[C@H](O)COC1=CC=C(O)C(NS(C)(=O)=O)=C1	Toxic
Cl.CCOC(=O)C1=CN=C2N(CC)N=CC2=C1NN=C(C)C	Nontoxic
Cl.CCOC(=O)CN	Nontoxic
Cl.CCOC(=O)COC1=C(Cl)C2=C(C=C1)C(C)=C(CCN(CC)CC)C(=O)O2	Nontoxic
Cl.CCOC(=O)COC1=CC2=C(C=C1)C(C)=C(CCN(CC)CC)C(=O)O2	Nontoxic
Cl.CCOC(=O)COC1=CC2=C(CCC(C2)NCC(O)C2=CC(Cl)=CC=C2)C=C1	Nontoxic
Cl.CCOC(=O)NC1=CC2=C(SC3=C(C=CC=C3)N2C(=O)CCN2CCOCC2)C=C1	Toxic
Cl.CCOC(=O)NNC1=NN=CC2=CC=CC=C12	Toxic
Cl.CCOC(=O)O[C@H](C)OC(=O)C1=CC=C2N(CC3=NOC(=C3)C3=CC=C(Cl)S3)C(=CC2=C1)C(=O)NC1CCN(CC1)C(C)C	Nontoxic
Cl.CCOC(=O)OC(C)OC(=O)[C@@H]1N2[C@H](SC1(C)C)[C@H](NC(=O)[C@H](N)C1=CC=CC=C1)C2=O	Nontoxic
Cl.CCOC(=O)OCC\C(SC(=O)OCC)=C(/C)N(CC1=C(N)N=C(C)N=C1)C=O	Nontoxic
Cl.CCOC1=C(OCC2CNCCO2)C=CC=C1	Nontoxic
Cl.CCOC1=C(OCCN[C@H](C)CC2=CC(=C(OC)C=C2)S(N)(=O)=O)C=CC=C1	Toxic
Cl.CCOC1=CC=C(CC2=C3C=C(OCC)C(OCC)=CC3=CC=N2)C=C1OCC	Nontoxic
Cl.CCOC1=CC=C(N\C(C)=N\C2=CC=C(OCC)C=C2)C=C1	Nontoxic
Cl.Cl.C(CNCC1=CC=CC=C1)NCC1=CC=CC=C1	Toxic
Cl.Cl.C[C@H](O)[C@H](O)[C@H]1CNC2=C(N1)C(=O)N=C(N)N2	Nontoxic
Cl.Cl.C[C@H]1CN(CCCN2C3=C(C=CC=C3)C3=C2C=CC=C3)C[C@@H](C)N1	Toxic
Cl.Cl.C1CNCCN1	Nontoxic
Cl.Cl.CC(C)(C)C1=CC=C(CN2CCN(CC2)C(C2=CC=CC=C2)C2=CC=C(Cl)C=C2)C=C1	Nontoxic
Cl.Cl.CC(N)C(=O)N(CCCC1=CC=CN=C1)C1=C(C)C=CC=C1C	Toxic
Cl.Cl.CC[C@@H](CO)NCCN[C@@H](CC)CO	Nontoxic
Cl.Cl.CC[C@H]1CN2CCC3=C(C=C(OC)C(OC)=C3)[C@@H]2C[C@@H]1C[C@H]1NCCC2=CC(OC)=C(OC)C=C12	Nontoxic
Cl.Cl.CC1=C(N)C=CC(=C1)C1=CC(C)=C(N)C=C1	Nontoxic
Cl.Cl.CC1=C(O)C(CN)=C(CO)C=N1	Toxic
Cl.Cl.CC1=C(O)C(CO)=C(CSSCC2=C(CO)C(O)=C(C)N=C2)C=N1	Toxic
Cl.Cl.CC1=C(SC2=CC=NC=C2)C2=C(C=C1)N=C(N)NC2=O	Nontoxic
Cl.Cl.CC1=CC(=NN=C1NCCN1CCOCC1)C1=CC=CC=C1	Nontoxic
Cl.Cl.CC1=CC=CC(CN2CCN(CC2)C(C2=CC=CC=C2)C2=CC=C(Cl)C=C2)=C1	Nontoxic
Cl.Cl.CC1=NC2=CC=C(NC(=O)NC3=CC=C4N=C(C)C=C(N)C4=C3)C=C2C(N)=C1	Nontoxic
Cl.Cl.CCCCC(CC)CNC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NCC(CC)CCCC	Nontoxic
Cl.Cl.CCN1CCC2=C(CC1)N=C(N)O2	Nontoxic
Cl.Cl.CCOC(=O)[C@H](CS)NCCN[C@@H](CS)C(=O)OCC	Toxic
Cl.Cl.CCOC(CN1CCN(CC(C)C(=O)C2=CC=CC=C2)CC1)C1=CC=CC=C1	Nontoxic
Cl.Cl.Cl.Cl.NC1=CC=C(C=C1N)C1=CC=C(N)C(N)=C1	Nontoxic
Cl.Cl.Cl.COC1=CC(NCC2=C(C)C3=C(C=C2)N=C(N)N=C3N)=CC(OC)=C1OC	Nontoxic
Cl.Cl.Cl.NCCCNCCCCNC(=O)C(O)NC(=O)CCCCCCNC(N)=N	Nontoxic
Cl.Cl.Cl.O[C@@H](COC1=CC=CC2=C1C=CC=N2)CN1CCN(CC1)[C@@H]1C2=C(C=CC=C2)[C@@H]2[C@H](C3=C1C=CC=C3)C2(F)F	Toxic
Cl.Cl.ClC1=CC=C(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NC2=CC=C(Cl)C=C2)C=C1	Toxic
Cl.Cl.ClC1=CC=C(NC2=C3C=CC=CC3=C(CC3=CC=NC=C3)N=N2)C=C1	Nontoxic
Cl.Cl.CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@]3(O)[C@@H](O[C@H](C)CC3=O)O[C@@H]2[C@H]1O	Nontoxic
Cl.Cl.CN1CCC(CC1)NC1=NC2=C(NC3=CC(Cl)=C(F)C=C3)N=CN=C2C=N1	Toxic
